,tweet_id,sentiment,content
6563,1961296484,relief,My ipod has taken it's last breath... Im truly devastated. I have lost my public transportation companion
6564,1961296731,worry,*meow* a week ago today @sevilla90 was here and we were road trippin
6565,1961296739,neutral,@AlexanderLaw I singularly failed to provoke anyone when I posted on this blog last time round
6566,1961297439,sadness,"@IzzyJ_Is_Here oh hun, i'm sorry... out of everything you've been through, the last thing you deserve is to be unhappy at home.."
6567,1961297634,neutral,just come in from the garden. It is very warm out there but beautiful. Didnt do much revision though
6568,1961297844,neutral,@tgtommy the link sent me to a tax relief web page
6569,1961298167,happiness,@lanceseabourn I know  but this sub is sooooo good
6570,1961298383,relief,"Praise the advantages of todays copy protection: can not run my fresh installed 3D app, since the licensing system donï¿½t let me."
6571,1961298594,happiness,Whistling while you work = LAME! lol
6572,1961298863,surprise,TGIF Resto here at home is dayuummm expensive!
6573,1961299367,sadness,WALC-ers are you ready to cry? its going to be a long day of reminiscing
6574,1961299868,sadness,@banjoist123 may I ask what bluegrass means? Sorry in advance for looking a bit silly by asking
6575,1961362298,worry,@Cinderell4 i don't like to see you like this...  there must be something to make you smile...
6576,1961362343,worry,@dfarver76 Good BUT it's supposed to storm later
6577,1961362797,enthusiasm,@shadowfish But I'd have to drive  Or get a taxi. Do you have a pool table/jukebox?
6578,1961363056,worry,I want some sushi today
6579,1961363072,sadness,not long in from sunbathing and burnt
6580,1961363292,sadness,"@ShellyKramer I've had a fever for the past 48 hours. You should see me. I'm unshaven, puffy face and look pathetic!"
6581,1961363882,sadness,"@morgret Probably not, kinda expensive and we have to work. Most people have off weekends, we work."
6582,1961364975,worry,@CarmelaMarie I'm okay. Ima go to the park and play some ball. Not in the best of moods. Got stress to relieve.
6583,1961365086,relief,Going off BC is making me break out.
6584,1961365182,surprise,i cant believe this woman talked me into getting a different hairstyle...real talk though...i have no clue of what to do with my hair
6585,1961365526,worry,Had to take my bad ass dog to the pet hotel....so sad
6586,1961365538,worry,"chilling on the sofa, I hate vaccinations, I feel sooo ill"
6587,1961365631,worry,lost my game  by 3 POINTS!!!!!
6588,1961365885,worry,just got back from my exam... im surely gonna fail...now trying 2 get tickets 4 il divo! someone doesnt want us 2b there!!!
6589,1961365936,happiness,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today
6590,1961366066,worry,I'm taking a twitter break. Cell is dying
6591,1961366316,sadness,Headache
6592,1961367066,love,Happy Friday. Just pulled some yummy radishes out of the garden. Hope the strawberries turn out. Still no blooms.
6593,1961367642,sadness,@devontebrown its cuz you love me. dont make me sad
6594,1961367924,worry,my little booboo is sick
6595,1961368089,surprise,"Wishing I could be in NOLA this weekend  oh well, I'll be there Tuesday!"
6596,1961368576,surprise,"Im going to go to bed again, ear (both) infection, I am completely dizzy, yyyyuck! My stomach is hurting too  Peace-out loves"
6597,1961368743,neutral,can't eat real food. It's pizza Friday.  Off to find some soup...
6598,1961369097,happiness,want food too
6599,1961369133,neutral,@aostheller Oceans 12
6600,1961369134,enthusiasm,"@HDEnvy Thanks!  Unfortunately the EU had probs with his satellite provider, so even though his TV LOOKS great, it's basically useless"
6601,1961369135,love,i love mandy moore so much  and also angela
6602,1961369306,happiness,@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next
6603,1961369507,sadness,NOO!! XBOX got red rings of death
6604,1961369742,sadness,favorite shirt ruined:death by bleach  #fb
6605,1961370161,sadness,Missed getting my &quot;Twilight&quot; jacket @ modcloth! Man I wish I didn't have long monkey arms and could of gotten the L instead!!
6606,1961370189,neutral,Hiiiiii! I texted u the other day and u didn't respond  what's up with that?!
6607,1961370766,happiness,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine
6608,1961370844,relief,Has finally finished emulsioning the bathroom. Now for gloss work
6609,1961370877,neutral,@Rambleredhead I think I'd be like Phoebe's mom on friends - Stop the movie before the sad part.
6610,1961371221,worry,@dulcedementia   poor Stuart...    I was wondering where he was!  Moving day today!I expect a welcome cake or case neighbor .... hehehe
6611,1961371560,worry,taking sad to a whole new level
6612,1961371704,sadness,@joaniemaloney yep  which sucks because i thought somewhere it said it was..
6613,1961372044,sadness,Suddenly I remember all the memories with him  ohhh please
6614,1961372139,empty,"Google going down means DoubleClick goes down too, means I can't get any work done."
6615,1961372360,surprise,I made it six days in a row w/out an accident in the house and then pops took me to a strange place and didn't give me time after b-fast
6616,1961372664,neutral,@Donniesbabe I will post it later. Its not on my comp
6617,1961373002,surprise,If I &quot;unfollowed&quot; you - its NOT on purpose. Something fishy is going on with my Tweet Deck !! Let me know if I &quot;unfollowed&quot; you.
6618,1961373240,sadness,Paid all my bills only to go out to the mailbox to find more of them
6619,1961373517,worry,i think my ipod is sick  it doesn't want to connect to any wi-fi . . .
6620,1961373526,worry,I'm feeling nauseous.
6621,1961374293,worry,#ivealwayswantedtosay Sorry to his wife also for moonying her...she was a lovely lady and it was a dare...she did not deserve that!
6622,1961374502,fun,@2dimples2 I dunno man. How bout some wendy's?? mmmmmm we dont gots that in H-town
6623,1961374838,worry,"not feelin 2 well  im not sick, jus feel like blah... (especially my stomach) anotha 7 hours 2 go, but workday is so far so good."
6624,1961375203,neutral,My 70-200mm lens hood fell in the #red-sea
6625,1961375293,empty,feels really weird today.
6626,1961375321,sadness,No one wants to sit with me at lunch  I guess I'll just bury my head in my laptop and continue to be anti-social.
6627,1961375377,worry,@vivek1209    Whn r u goin to Europe?
6628,1961375406,sadness,I think my book is gone forever... we mourn forever  SHIT!
6629,1961375665,neutral,@flyguyvan can u let her kno that lady's not spayed and potty trained :/  then see if she still wants her
6630,1961375715,happiness,"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT."
6631,1961376024,worry,Oh snap!  Just broke my windshield while replacing my wiper blades.
6632,1961376088,neutral,You guys need to get on me. It's been 2 weeks since I've went on a cache hunt  #geocaching
6633,1961376644,worry,Phooey!  They've planned CAMPING for my class reunion. I. Hate. Camping. ...and being the only single girl left from my graduating class.
6634,1961376747,neutral,@inflight1 that sucks mama
6635,1961377009,sadness,is a failure
6636,1961377527,sadness,I misses my bed  so sleepy!
6637,1961377689,love,"@LILPARADIVA @spookyjenb and Em, my baby, starts kindergarten.  What a crazy summer it's going to be."
6638,1961377769,worry,@AsMooNy ta3ally ma3ahaa w e83idy sa5neeha ly 6ool el 6ireee8  astaaahil wla :-p &lt;&lt;&lt; kfff looool wallah thx bard w 7ar ahm shy 8ahwaaa =|
6639,1961378101,hate,"grr!  i hate being damn near forced to go places.  especially to sit on a bus for an entire day just to sit in a house in podunktown, va"
6640,1961378231,worry,@stacey79 that sucks - I'm still hungry and sucked down my food.
6641,1961378507,worry,"i thought follow friday was about gaining new friends, not losing them."
6642,1961379174,neutral,@MatthewFuller i did i only got 3 stars on the pre wash then failed the rince
6643,1961379196,sadness,Earthlink says our modem is dead.  They want me to buy a new one or sign up for a one year contract ARGH!!!
6644,1961379327,worry,sunniest week for ages....and exams
6645,1961379370,sadness,Frustrated with copying 13Gigs across USB 1.1.Stupid old servers
6646,1961379459,sadness,Drag me to hell soundtrack from Christopher Young is delayed from june 2nd to july 7. That's SUCKS pretty bad.
6647,1961408948,relief,Actually I'm really missing Fabian  Which is pretty sad since i talked to him like... 2 hours ago! Gosh time flies when you miss someone.
6648,1961409028,love,Already feel like such an idiot on the phone and it makes it worse when Brandon says I didn't say the right stuff
6649,1961409278,worry,I don't think the coffee at work agreed with my tummy
6650,1961409415,sadness,"Ben &amp; Jerry's fail. Got email for free ice cream. Says click here to redeem coupon. When I click, I get error message  @cherrygarcia"
6651,1961409599,sadness,Listening to Opeth. Trying not to think about missing their show in San Antonio. Failing
6652,1961409619,neutral,Going to third
6653,1961409814,boredom,@KatherineLunt Really bored tonight though  Your book I think (Y) xxxxx
6654,1961409826,sadness,"Almost fell asleep under the hair dryer  so tired, feel like I'm going to puke"
6655,1961410114,sadness,@eightwednesday @emilyhilleren I lost that membership when I got boosted to the 3 D club.  It's lonely.
6656,1961410162,worry,if officially done with high school....  so sad... i miss them already! movie later???
6657,1961410317,sadness,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !"
6658,1961410421,sadness,i need new running shoes!! my feet are completely torn up
6659,1961410498,empty,@alisonhaislip I envy everyone on AOTS...
6660,1961410551,sadness,@jkblacker Unfortunately I'm not @jamesog - someone's squatting on that
6661,1961410704,worry,I know I'm already a week behind on FF. Will TRY to get one done today! Called into work 2hrs early due to problems so will be a busy day
6662,1961411182,surprise,Is there ever going to be another production of The Last 5 Years in NY????????? I still haven't seen it
6663,1961411786,neutral,@dlanham hey is there a way u can make a somatic theme for leopard? some themes have installers already that are shapeshifter independent
6664,1961411848,neutral,You said you effed up your nose!
6665,1961412098,surprise,What a dreary day in LA. Where did all our sunshine go?
6666,1961412216,surprise,Take that back on the cast...one dropped last night!
6667,1961412381,neutral,Reading through today's paper along with some watered down coffee compliments of my 'rents...
6668,1961412397,worry,@Renee3 Oh no!! I hope it's not bad
6669,1961412612,sadness,Young love comes to an end
6670,1961412752,sadness,im well bored  had a great half term and i dont wanna go back to school on monday :'( enjoying the hot weatler lo0l ;)
6671,1961412836,worry,@kedge0417 is work next door sucking again
6672,1961413380,love,"Tweeting to tweeple about my tweens, for tomorrow I am 30"
6673,1961413415,worry,waiting to go to 4th period to get the final over with. omgg im sooo gonna fail
6674,1961413599,sadness,Dang my own LDBF didnt give me a Follow Friday shot out
